data,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
04/01/2017,7,18,96,17.3,935.1,0.1,83,1.4,-3.33,0
04/01/2017,8,17.8,96,17.1,935.3,0.1,55,0.9,-3.45,0
04/01/2017,9,18,96,17.4,935.6,0.1,72,0.6,63.76,0
04/01/2017,10,19.4,96,18.7,936.6,0,339,0.6,223.2,0
04/01/2017,11,23.1,82,19.8,936.9,1.5,18,3.8,1040,0
04/01/2017,12,24.3,74,19.3,937.1,1.9,334,5.5,1178,0
04/01/2017,13,25.6,64,18.3,937.3,3.3,23,8.1,2716,0
04/01/2017,14,27,62,19.1,937.1,2.7,347,7.1,2840,0.2
04/01/2017,15,28.3,54,18.2,936.6,3.1,351,7.8,3245,0
04/01/2017,16,29.2,50,17.6,936,2,24,6.2,3711,0
04/01/2017,17,30.2,48,18.1,935.4,2.3,343,6.1,3284,0
04/01/2017,18,30.1,47,17.5,934.5,2.7,24,5.9,2935,0
04/01/2017,19,30.8,44,17.2,934.2,1.6,25,5.9,2296,0
04/01/2017,20,29.9,49,18,934,1.6,20,5.4,1327,0
04/01/2017,21,28.2,53,17.8,934.1,1.7,32,4.9,523.3,0
05/01/2017,0,25.1,66,18.2,935.5,0.8,348,2.3,-3.5,0
05/01/2017,22,24.8,69,18.8,935.1,0.8,47,2.5,24.73,0
05/01/2017,1,24.4,68,18,936,1.3,11,3.3,-3.53,0
05/01/2017,2,22.6,75,18,936.1,0.8,39,3.3,-3.54,0
05/01/2017,3,21.3,82,18.1,936.3,0.1,263,1.7,-3.54,0
05/01/2017,23,23.8,74,18.8,935.8,0.3,22,2.5,-3.54,0
05/01/2017,4,20,87,17.8,935.9,0,239,0.7,-3.54,0
05/01/2017,5,19.3,90,17.7,935.8,0.1,83,1,-3.54,0
05/01/2017,6,20.1,86,17.6,935.8,0.5,24,1.9,-3.53,0
05/01/2017,7,19.1,90,17.4,936.1,0.2,35,2.4,-3.54,0
05/01/2017,8,18.7,92,17.4,936.3,0.2,35,2,-3.54,0
05/01/2017,9,19.5,91,18,937,0,13,2.1,42.29,0
05/01/2017,10,21.6,85,18.9,937.5,1.3,48,3.5,160.8,0
05/01/2017,11,24.1,73,18.9,937.7,3,51,6.7,1494,0
05/01/2017,12,24.6,68,18.4,938.1,2.3,358,6.4,2525,0
05/01/2017,13,26.4,63,18.9,938,3,10,6.3,2580,0
05/01/2017,14,27.2,58,18.1,937.7,2.4,330,7.1,2615,0
05/01/2017,15,28.2,55,18.2,937.3,2.3,11,7.1,3248,0
05/01/2017,16,28.5,52,17.8,936.4,2,20,7.5,3643,0
05/01/2017,17,29.9,50,18.4,935.4,2.7,22,6.5,3474,0
05/01/2017,18,30.9,48,18.7,935.1,2.4,13,6.4,3010,0
05/01/2017,19,30.5,48,18.2,934.3,2.2,19,5.7,2269,0
05/01/2017,20,30.4,47,17.9,934.4,1.6,7,6.5,1648,0
05/01/2017,21,27.6,57,18.3,935.3,1.1,357,4.8,659.8,0
06/01/2017,22,23.9,83,20.9,934.5,0.2,65,1.3,26.82,0
06/01/2017,0,22.6,80,19,936,0.3,330,1.5,-3.54,0
06/01/2017,1,22,83,19,936.4,0.3,8,1.7,-3.54,0
06/01/2017,2,21.2,86,18.9,936.3,0.1,99,1.2,-3.54,0
06/01/2017,23,23,86,20.5,935.4,0.3,69,1.4,-3.54,0
06/01/2017,3,20.8,90,19.1,936,0.5,63,1,-3.54,0
06/01/2017,4,20,92,18.7,935.7,0,212,1.1,-3.54,0
06/01/2017,5,19.7,93,18.6,935.2,0.4,50,1.3,-3.54,0
06/01/2017,6,19.3,95,18.4,935.3,0,351,1.2,-3.5,0
06/01/2017,7,19.1,95,18.3,935.4,0.1,224,1.7,-3.47,0
06/01/2017,8,18.9,96,18.2,935.7,0.1,56,1.3,-3.52,0
06/01/2017,9,19.2,96,18.5,936.5,0,249,1.4,46.03,0
06/01/2017,10,22.4,84,19.6,937,2.1,14,4.6,173.1,0
06/01/2017,11,23.8,77,19.6,937.3,2.4,31,6.6,1063,0
06/01/2017,12,24.6,74,19.6,937.4,2.8,21,6.4,939.4,0
06/01/2017,13,26.5,69,20.3,937.2,2.7,25,7.4,2263,0
06/01/2017,14,26.9,63,19.3,936.9,2.1,332,5.8,2338,0
06/01/2017,15,28.8,58,19.7,936.2,2.7,11,7.8,3124,0
06/01/2017,16,30.3,52,19.5,935.5,2,9,5.7,3299,0
06/01/2017,17,30.7,51,19.3,934.5,1.9,331,5.6,2528,0
06/01/2017,18,29.7,52,19,934,2.1,16,6.2,2494,0
06/01/2017,19,27.9,61,19.6,933.7,1,37,4.7,486.3,0
06/01/2017,20,27.8,65,20.6,933.7,0.6,41,3,439.9,0
06/01/2017,21,25.8,74,20.9,934.3,0.1,111,2.3,218,0
07/01/2017,0,22.3,88,20.3,935.9,0.1,285,1.2,-3.53,0
07/01/2017,22,25.1,65,18.2,934.8,1,358,3.9,11.57,0
07/01/2017,1,22.4,89,20.5,936.6,0,62,1.1,-3.25,0
07/01/2017,2,22.4,90,20.6,937.3,0.5,184,2.7,-3.35,0
07/01/2017,3,20.3,94,19.4,937.4,0.3,10,7.8,-3.11,3.6
07/01/2017,23,24,71,18.4,935.7,0.4,21,2.6,-3.54,0
07/01/2017,4,20.3,94,19.4,936.3,0.4,294,2.1,-2.76,0.4
07/01/2017,5,20,95,19.2,935.2,0.4,43,1.7,-3.27,0
07/01/2017,6,19.6,96,18.9,934.8,0.1,32,1.4,-3.29,0
07/01/2017,7,19,96,18.4,935.4,0,270,1.6,-3.19,0
07/01/2017,8,19,96,18.4,936,0.1,89,0.9,-3.46,0
07/01/2017,9,19.6,96,19,936.4,0,9,1.1,43.72,0
07/01/2017,10,20.2,96,19.6,937.1,0.4,309,1.8,338.1,0
07/01/2017,11,23.1,86,20.5,937.5,0.7,318,2.1,1245,0
07/01/2017,12,23.7,77,19.3,938,2.5,19,6.4,1379,0
07/01/2017,13,25,72,19.5,938.2,1.8,338,6,1914,0
07/01/2017,14,26,69,19.8,937.9,2.6,1,6.2,2505,0.2
07/01/2017,15,27.4,60,18.8,937.1,2.9,17,7.4,3779,0
07/01/2017,16,28.3,56,18.7,936.5,2,19,7,3356,0
07/01/2017,17,29.2,54,18.9,935.8,2,359,6.4,2666,0
07/01/2017,18,29.3,51,18.1,934.7,1.8,13,6.2,2199,0
07/01/2017,19,30,49,18.2,934,2.5,31,6.7,2362,0
07/01/2017,20,28.8,52,18,933.9,1.8,32,5.8,1119,0
07/01/2017,21,27.3,58,18.2,934.2,1.6,12,4.9,572,0
08/01/2017,12,24.8,59,16.3,936.4,4.1,17,12.8,2412,0
08/01/2017,13,26.7,53,16.4,936.2,2.6,7,8.7,3084,0
08/01/2017,21,26.9,54,16.9,932.6,1.3,17,5,591.4,0
08/01/2017,14,27.6,50,16.1,935.7,2.7,3,7.7,3415,0
08/01/2017,15,27.9,48,15.8,935,2.6,6,8.2,3469,0
08/01/2017,0,22.5,77,18.2,935.9,0.3,55,2,-3.54,0
08/01/2017,16,28.7,43,14.8,934.3,2.7,7,9.1,3752,0
08/01/2017,1,21.1,85,18.4,936.8,0.1,69,1.3,-3.54,0
08/01/2017,2,20.5,86,18,936.6,0.5,71,1.5,-3.54,0
08/01/2017,3,19.8,91,18.3,936.5,0.2,81,1.1,-3.53,0
08/01/2017,17,29.5,41,15,933.6,2.9,42,7.2,3559,0
08/01/2017,4,20.4,90,18.7,936,0,231,1.3,-3,0
08/01/2017,22,24.4,62,16.7,933.3,0.2,46,3.4,26.35,0
08/01/2017,5,20.9,85,18.3,935.7,0.2,95,2.2,-2.59,0
08/01/2017,6,20,88,18,935.3,0.6,69,1.7,-3.5,0
08/01/2017,18,29,47,16.4,932.6,2,357,5.8,2164,0
08/01/2017,7,20,88,18,935,1.4,42,2.9,-3.54,0
08/01/2017,8,19.5,84,16.8,935.3,0.5,46,3.2,-3.54,0
08/01/2017,9,20.7,77,16.6,936.1,0.7,357,4.3,60.45,0
08/01/2017,19,29.5,46,16.5,932.3,1.4,343,4.1,1165,0
08/01/2017,23,22.4,73,17.4,933.8,0,136,0.9,-3.54,0
08/01/2017,10,21.8,76,17.3,936.5,2.2,16,5,164.5,0
08/01/2017,11,23.4,67,16.9,936.4,4.6,24,10.5,1472,0
08/01/2017,20,29,46,16.3,931.9,1.4,19,5.1,1387,0
09/01/2017,0,21.9,73,16.9,934.2,0,125,1,-3.48,0
09/01/2017,22,23.8,70,18,932.6,0.3,61,3.2,16.11,0
09/01/2017,23,22.5,73,17.4,932.7,0,61,1.5,-3.54,0
09/01/2017,2,21.2,82,18.1,934.4,0,116,0.5,-3.4,0
09/01/2017,3,20.5,83,17.4,933.8,0,10,0.9,-3.45,0
09/01/2017,4,20.6,84,17.7,933.5,0,44,1.3,-3.46,0
09/01/2017,5,21.4,78,17.5,933.1,0.3,329,3.2,-3.46,0
09/01/2017,6,21.9,72,16.6,933.2,0.6,8,2.9,-3.51,0
09/01/2017,7,22.1,73,16.9,933.8,1.1,310,3.5,-3.53,0
09/01/2017,8,22.1,73,17.1,934.1,1.9,26,3.6,-3.35,0
09/01/2017,9,22.4,73,17.3,934.5,3.3,26,7.5,42.47,0
09/01/2017,10,22.5,74,17.7,935.2,3.1,16,8.4,252.4,0
09/01/2017,11,22.9,73,17.7,935.4,3.1,26,7.3,703.1,0
09/01/2017,12,23.7,69,17.6,935.7,3,17,7.4,1106,0
09/01/2017,13,25,64,17.7,935.8,3.1,26,8,1703,0
09/01/2017,14,26.8,57,17.5,935.3,2.8,18,8.4,2585,0
09/01/2017,15,27.8,54,17.5,934.5,3.2,2,8.4,3402,0
09/01/2017,16,28.8,50,17.3,933.9,2.5,8,7.6,3647,0
09/01/2017,17,28.8,49,16.9,933,3.2,25,7.2,3298,0
09/01/2017,18,29.4,48,17.2,931.9,1.7,346,7.2,1452,0
09/01/2017,19,30.2,46,17.2,931.3,2.4,37,4.8,2074,0
09/01/2017,20,28.3,51,17.1,931.6,1.3,359,6.1,1154,0
09/01/2017,21,26.6,56,16.9,932.2,1.2,35,3.9,206.8,0
09/01/2017,1,21.8,77,17.6,934.4,0,203,0,-3.49,0
10/01/2017,22,21,95,20.1,931.6,0.3,182,2.8,12.24,0
10/01/2017,0,21.7,77,17.4,933.2,0,93,1.2,-3.54,0
10/01/2017,1,21,80,17.4,933.5,0,298,2.1,-3.52,0
10/01/2017,2,20.4,83,17.4,933.5,0,91,1.3,-3.53,0
10/01/2017,3,20,87,17.7,933.2,0,124,0.5,-3.54,0
10/01/2017,4,19.5,89,17.7,932.5,0.7,71,1.3,-3.52,0
10/01/2017,5,19.2,91,17.7,931.9,0,171,1.3,-3.33,0
10/01/2017,6,19.7,91,18.2,931.6,0.3,77,0.7,-2.54,0
10/01/2017,7,19,93,17.8,931.5,0,71,0.7,-2.95,0
10/01/2017,8,19,93,17.9,932,0.4,63,1.9,-3.53,0
10/01/2017,9,20.1,90,18.4,932.8,0.2,342,1.4,54.75,0
10/01/2017,10,22,77,17.7,933.1,2.7,19,6.5,283,0
10/01/2017,11,23.9,68,17.7,933.4,4.3,18,9.5,1281,0
10/01/2017,12,25,65,17.9,933.6,3.7,29,10.6,2335,0
10/01/2017,13,27.2,59,18.4,933.5,3.3,28,8.1,2535,0
10/01/2017,14,27,58,18.2,933,2.9,18,7.6,2593,0
10/01/2017,15,29.2,51,18,932.4,3.1,357,7.7,3524,0
10/01/2017,16,31,46,18.2,931.7,2.4,324,9.6,3608,0
10/01/2017,17,31.7,44,18,930.9,1.7,320,7.7,3340,0
10/01/2017,18,31.1,46,18,930.1,1.9,3,5.8,2353,0
10/01/2017,19,27.6,54,17.4,930.4,2.8,179,11.7,1644,0
10/01/2017,20,20.8,90,19,931.3,0.5,132,11.7,63.7,3
10/01/2017,21,20.6,93,19.4,931.4,0.2,199,3.2,68.51,0
10/01/2017,23,21,94,20,932.5,0.2,15,2,-3.44,0
11/01/2017,22,22.8,82,19.7,932,0.5,89,4,18.28,0
11/01/2017,23,23.1,79,19.2,933.1,1.8,357,4.7,-3.28,0
11/01/2017,4,20.1,92,18.8,932.8,0.3,72,2.2,-2.66,0
11/01/2017,3,20.3,94,19.3,933.7,0.3,43,1.1,-2.91,0
11/01/2017,1,20.2,94,19.1,934.1,0.1,113,3.2,-3.36,0
11/01/2017,2,20,95,19.1,933.7,0.3,80,1.6,-3.22,0
11/01/2017,0,21.4,87,19.1,933.5,1.5,323,3.6,-3.11,0
11/01/2017,6,19.1,96,18.4,931.6,0,200,1,-3.42,0
11/01/2017,7,19.3,96,18.7,932,0,195,0.8,-3.3,0
11/01/2017,8,18.9,96,18.2,932.6,0.1,58,0.8,-3.49,0
11/01/2017,5,19.5,95,18.7,932.1,0.1,113,1.3,-3.45,0
11/01/2017,10,20.8,94,19.7,933.8,0.2,311,1,203.5,0
11/01/2017,9,19.3,95,18.6,933.2,0,125,2.5,53.63,0
11/01/2017,11,23.6,78,19.5,934.3,1.8,20,3.5,1225,0
11/01/2017,12,24.8,73,19.6,934.4,2.8,19,6.1,1750,0
11/01/2017,13,25.6,70,19.8,934.6,3.4,340,8.2,2157,0
11/01/2017,14,26.6,66,19.7,934.2,2.9,12,8.2,2641,0
11/01/2017,15,28.2,58,19.2,933.7,2.2,343,7,2851,0
11/01/2017,16,30.3,52,19.4,932.9,2.9,318,7.2,3539,0
11/01/2017,17,29.3,55,19.4,931.9,3.1,4,6.9,2876,0
11/01/2017,18,28.8,59,19.9,931.4,1.7,35,7.1,1121,0
11/01/2017,19,28.9,57,19.6,930.8,1.9,358,5.2,1541,0
11/01/2017,20,26.2,54,16.2,931.3,1.3,161,7,644.7,0
11/01/2017,21,23.6,76,19.1,931,0.1,314,5.3,153.8,0
12/01/2017,2,19.6,94,18.7,933.3,0.3,52,3.3,-1.87,3
12/01/2017,1,20.2,95,19.4,934.3,0.4,178,4.7,-2.32,5.2
12/01/2017,0,20.3,94,19.4,935,1.7,246,4.7,-2.99,14.6
12/01/2017,3,19.6,95,18.8,932.9,0.5,82,3.3,-3.01,0
12/01/2017,4,20,96,19.3,933.6,0.5,11,1.6,-2.94,0
12/01/2017,5,19.5,95,18.6,933.8,0.4,216,4.1,-3.15,0
12/01/2017,6,19.2,96,18.5,933.6,0.3,109,1.4,-3.21,0
12/01/2017,7,18.9,96,18.2,933.7,0,101,1.4,-3.38,0
12/01/2017,8,19.2,96,18.6,933.6,0.1,56,1.2,-2.23,0
12/01/2017,9,19.4,96,18.8,933.7,0,41,1.7,53.86,0
12/01/2017,11,23.2,86,20.7,934.4,0,153,1.5,1200,0
12/01/2017,10,21,93,19.8,934,0.1,253,1.4,425.8,0
12/01/2017,12,25.6,74,20.6,934.7,1.7,313,3.9,2003,0
12/01/2017,13,26.4,66,19.6,934.9,1.3,353,4.5,1609,0.2
12/01/2017,14,28.5,61,20.3,934.5,1.2,19,4.4,2481,0
12/01/2017,15,29,57,19.6,934.2,2.2,332,6.6,3092,0
12/01/2017,16,28.7,56,19.2,934,2.6,318,7,2234,0
12/01/2017,17,28.8,57,19.6,932.9,1,2,4.6,1742,0
12/01/2017,23,24.1,85,21.5,933,0.3,30,1.7,-3.47,0
12/01/2017,22,24.8,84,21.8,932.7,0.3,352,2.2,36.68,0
12/01/2017,18,29.6,56,20,932.1,1.5,351,3.9,2193,0
12/01/2017,19,29.4,56,19.6,931.3,0.2,16,3.8,1004,0
12/01/2017,20,27.9,71,22.2,931.5,0.7,37,2.9,676.2,0
12/01/2017,21,26.5,76,21.9,931.9,0.3,20,2.9,378.7,0
13/01/2017,22,21.1,95,20.3,932.9,0.1,87,1,9.858,1.2
13/01/2017,5,20.2,94,19.3,933.4,0.4,58,1.7,-3.54,0
13/01/2017,4,20.7,93,19.5,933.5,0.3,59,1.2,-3.35,0
13/01/2017,1,22.7,84,19.9,934.1,0.5,23,2.5,-3.5,0
13/01/2017,6,21,91,19.5,933.3,0.3,79,2.4,-3.19,0
13/01/2017,0,22.9,87,20.6,933.4,0.1,349,2.2,-3.44,0
13/01/2017,2,21.7,88,19.7,934.2,0.5,82,2.3,-3.49,0
13/01/2017,3,21,93,19.7,933.9,0,61,1.7,-3.51,0
13/01/2017,7,20.6,93,19.5,933.3,1.5,347,3.1,-3.08,0.6
13/01/2017,8,20.3,95,19.5,933.5,0.4,294,3.1,-2.67,4.4
13/01/2017,9,20.5,94,19.5,934.2,0.7,12,2.1,22.46,0.2
13/01/2017,10,20.4,94,19.5,934.4,0.7,34,1.9,132.4,0
13/01/2017,11,21.3,91,19.7,934.7,0.3,21,1.9,432.2,0
13/01/2017,12,21.3,92,20,935.2,0.8,19,2,525.7,0.6
13/01/2017,13,21.9,90,20.2,935.4,1.2,16,3.1,656.3,0.4
13/01/2017,14,22.1,89,20.2,935.4,1.5,9,3.8,775.7,0
13/01/2017,15,22.1,88,20.1,935,1.9,335,4.6,985.9,0
13/01/2017,16,23.6,84,20.6,934.1,1.2,2,4.6,1168,0
13/01/2017,17,24.3,76,19.8,933.4,2.2,300,5.7,1358,0
13/01/2017,18,24.3,71,18.6,933,1.2,346,5.1,1017,0
13/01/2017,19,24,76,19.5,932.2,0,42,3.5,638.5,0.2
13/01/2017,20,22.2,91,20.7,932.1,0,167,0.4,312.6,0
13/01/2017,21,21.7,93,20.5,932.7,0.2,143,1,86.93,0.2
13/01/2017,23,21,95,20.2,933.1,0,66,1,-2.86,0
14/01/2017,2,20.6,96,19.9,933.8,0,359,1,-2.91,0.2
14/01/2017,3,20.1,96,19.5,933.2,0,191,0.5,-3.35,0
14/01/2017,4,20.4,96,19.7,932.6,0.3,59,1.4,-2.33,0
14/01/2017,22,22.3,89,20.5,931.5,0.4,8,1.4,22.04,0
14/01/2017,5,20.5,96,19.9,932.2,0,25,1,-1.57,0
14/01/2017,6,20.7,96,20.1,931.9,0.1,66,0.9,-1.45,0
14/01/2017,7,20.7,96,20.1,931.9,0.3,44,0.9,-2.6,0
14/01/2017,8,20.9,95,20.1,932.4,0.7,26,1.9,-0.4,0
14/01/2017,23,22.2,89,20.3,931.9,0.3,290,2.2,-3.37,0
14/01/2017,9,21.2,92,19.9,932.9,0.8,355,3.4,20.11,0.2
14/01/2017,10,21.3,92,19.9,932.9,1.3,20,3.5,162.6,0.4
14/01/2017,11,21.8,91,20.2,932.8,1.3,15,3.5,356.5,0.2
14/01/2017,12,22.9,86,20.4,933.1,2.3,21,5,933.5,0
14/01/2017,13,23.5,78,19.5,933,3,26,5.7,1240,0
14/01/2017,14,23.4,77,19.1,932.9,3,3,8,1100,0
14/01/2017,15,24.3,74,19.3,932.5,2,349,8,1410,0
14/01/2017,16,25.1,74,20.2,931.9,1.6,20,5.2,1224,0
14/01/2017,17,24.9,71,19.4,931.1,1.9,349,6.3,1566,0
14/01/2017,18,24.2,77,19.9,930.5,1.3,13,5.7,781.6,0
14/01/2017,19,23.6,79,19.8,930.2,0.9,21,3.7,437.7,0
14/01/2017,20,23.5,81,20,930.3,1.2,26,3.3,321.5,0
14/01/2017,21,23.2,84,20.3,930.8,0,79,3,239.6,0
14/01/2017,0,20.6,96,19.9,933.3,0,70,0.5,-3.3,0
14/01/2017,1,20.4,96,19.7,934,0,152,0,-3.34,0
15/01/2017,0,22.1,89,20.1,932.8,1.2,330,3.3,-3.03,0
15/01/2017,1,21.3,91,19.7,933.4,1.2,20,4.4,-2.94,0
15/01/2017,2,21,93,19.8,933.1,0.7,42,4.3,-3.37,0
15/01/2017,3,21,93,19.9,932.6,1.7,32,3.7,-2.96,0
15/01/2017,4,20.8,90,19.1,932.4,2.1,11,6.2,-3.35,0
15/01/2017,5,20.3,93,19.2,932.1,0.5,40,4.9,-3.2,0
15/01/2017,6,20.5,93,19.3,931.9,0.8,42,2.3,-2.99,0.2
15/01/2017,7,20.6,93,19.4,932.1,1,27,2.2,-2.29,0
15/01/2017,8,20.7,93,19.6,932.5,1.2,17,2.7,-2.16,0
15/01/2017,9,20.9,92,19.6,933,0.9,34,2.7,34.43,0
15/01/2017,10,21.3,91,19.7,933.7,1.5,38,3.5,194.6,0
15/01/2017,11,22.9,83,19.9,934,2.1,32,4.3,1018,0
15/01/2017,12,23.6,79,19.7,934.5,3.2,17,5.9,1310,0
15/01/2017,13,22.4,81,19.1,934.9,3,37,6.3,1036,0
15/01/2017,14,24.4,70,18.6,934.5,3.2,22,7.1,2115,0
15/01/2017,15,24.8,68,18.6,934.1,2.7,17,7.8,2388,0
15/01/2017,16,26,66,19.2,933.3,2.4,16,7.8,2557,0
15/01/2017,17,26.6,62,18.7,932.3,2.7,1,7.8,2950,0
15/01/2017,21,23.2,79,19.3,932.1,1.9,29,5.6,211.9,0
15/01/2017,19,26.4,64,19.1,931.1,2.2,19,7.5,1687,0
15/01/2017,22,22.3,82,19.1,932.6,2,27,5.7,13.62,0
15/01/2017,23,21.6,85,19,933.4,1.1,27,5.7,-3.53,0
15/01/2017,18,26.5,62,18.6,931.7,3.1,21,7.5,2154,0
15/01/2017,20,24.7,73,19.5,931.6,2.2,31,6.2,568.9,0
16/01/2017,22,22.1,82,18.9,933.4,1.4,59,4.6,30.95,0
16/01/2017,23,21.9,84,19.1,933.8,0.7,45,3.4,-3.36,0
16/01/2017,0,21.6,85,18.9,933.7,1.9,20,4,-3.21,0
16/01/2017,2,21.5,84,18.8,934.4,2.4,19,5.4,-3.11,0
16/01/2017,1,21.5,86,19,934.4,0.9,3,4,-2.88,0
16/01/2017,5,21,87,18.8,933.4,1,23,3.6,-3.47,0
16/01/2017,6,21.2,87,18.9,933.8,1.3,17,3.9,-3.31,0
16/01/2017,4,21.3,86,18.8,933.9,1.7,13,6.5,-2.81,0
16/01/2017,3,21.4,85,18.7,934,1.8,23,6.1,-2.73,0
16/01/2017,7,20.7,90,18.9,933.9,0.6,39,3.8,-3.39,0
16/01/2017,8,20.7,91,19.2,934.3,0.1,43,2,-3.32,0
16/01/2017,9,21,90,19.3,935,0.8,348,3,29.87,0
16/01/2017,10,21.7,89,19.8,935.3,1.1,324,2.3,186,0
16/01/2017,11,22.3,87,20,935.8,1.5,337,3.4,377.8,0
16/01/2017,12,23.7,81,20.3,935.7,1.8,12,5.3,816.3,0
16/01/2017,13,24.3,76,19.9,935.5,2.8,11,7.4,1537,0
16/01/2017,14,25.2,70,19.4,935.5,3.9,23,8.1,2148,0
16/01/2017,15,25.8,68,19.5,935.3,3.7,351,10.6,2966,0
16/01/2017,16,24.3,78,20.2,935,2.8,37,7.8,1451,0
16/01/2017,17,24.3,80,20.6,933.9,2.4,27,6.5,1083,0
16/01/2017,18,24.4,77,20.1,933,2.4,44,5.4,1373,0
16/01/2017,19,24.9,75,20.1,932.5,2.1,37,5.3,918.2,0
16/01/2017,20,25,74,20,932.5,1.4,41,5.6,1234,0.2
16/01/2017,21,23.4,78,19.4,932.8,1.6,59,5.4,744.8,0
17/01/2017,22,22.4,68,16.2,932.6,0.4,33,4.1,28.34,0
17/01/2017,0,20.8,89,19,934.5,0.1,36,2.4,-3.5,0
17/01/2017,1,20.3,90,18.5,935.1,0.2,52,2.2,-3.54,0
17/01/2017,2,19.7,93,18.5,935.3,0.3,68,1.8,-3.53,0
17/01/2017,3,19.2,93,18.1,934.6,0.7,39,1.1,-3.53,0
17/01/2017,23,21.2,75,16.5,933.1,0.2,34,1.4,-3.54,0
17/01/2017,4,19.1,94,18.2,934.1,0.4,50,1.4,-3.42,0
17/01/2017,5,18.5,94,17.6,933.7,0,27,1.6,-3.42,0
17/01/2017,6,18.6,94,17.6,933.6,0,14,0,-3.38,0
17/01/2017,7,19.6,90,17.9,933.7,0.4,37,2,-3.51,0
17/01/2017,8,19.5,90,17.8,934.3,0.9,23,3,-3.54,0
17/01/2017,9,20.3,85,17.8,934.9,2,19,5.7,38.16,0
17/01/2017,10,21.1,81,17.7,935.8,2.5,14,8.1,370.5,0
17/01/2017,11,21.6,76,17.1,936,3.4,20,7.2,527.4,0
17/01/2017,12,24.2,64,17,935.9,2.7,27,8.6,2245,0
17/01/2017,13,25.4,56,16.1,935.5,3.8,23,9.4,3399,0
17/01/2017,14,25.7,55,16,935.3,3,3,9.1,3234,0
17/01/2017,15,27.2,47,14.8,934.8,4.7,319,10.1,3483,0
17/01/2017,16,27.2,44,13.8,934.3,4.4,25,10.1,3969,0
17/01/2017,17,27.5,43,13.9,933.7,3.8,16,9.2,2772,0
17/01/2017,18,28.7,39,13.5,932.7,2.9,19,8.2,3460,0
17/01/2017,19,28,45,14.9,932.2,3.1,48,8.3,2385,0
17/01/2017,20,26.9,48,14.9,932.2,2.7,25,7.9,1525,0
17/01/2017,21,25.3,53,15,932.3,2.1,22,6.3,620.8,0
18/01/2017,0,21.7,74,16.9,933.8,0.5,40,3.2,-3.54,0
18/01/2017,8,18.7,90,17.1,934.2,0.8,39,3.8,-3.54,0
18/01/2017,1,19.7,84,16.9,934.4,0.1,40,1.4,-3.54,0
18/01/2017,2,18.3,91,16.8,934.5,0,313,0.7,-3.54,0
18/01/2017,3,17.9,93,16.8,934,0,119,0.4,-3.53,0
18/01/2017,9,19.3,89,17.4,935.2,0.7,315,3.8,44.1,0
18/01/2017,4,17.6,94,16.7,933.8,0,326,0.5,-3.53,0
18/01/2017,11,22.6,76,18.2,935.8,2.3,345,6.7,1085,0
18/01/2017,5,17.4,95,16.6,933.6,0,22,0.4,-3.54,0
18/01/2017,6,18.8,89,17,933.3,1.6,29,3.1,-3.53,0
18/01/2017,10,20.7,84,17.9,935.4,2.1,17,4.7,179.7,0
18/01/2017,7,19.4,87,17.1,933.7,1.7,32,4.8,-3.54,0
18/01/2017,15,27.1,53,16.6,935.1,4.6,8,9.8,4012,0
18/01/2017,22,24.5,56,15.2,934.2,1.1,1,4,36.21,0
18/01/2017,16,27.9,47,15.6,934.4,3.2,21,10.8,4114,0
18/01/2017,17,28.1,44,14.7,933.9,3.2,23,8.9,3589,0
18/01/2017,23,23.6,60,15.3,934.9,1.6,35,3.9,-3.54,0
18/01/2017,18,29.1,42,14.8,933.1,2.5,359,7.9,3175,0
18/01/2017,19,29.7,39,14.4,932.8,2.6,66,7.5,2456,0
18/01/2017,20,28.3,41,13.7,932.9,2.6,11,6.5,1598,0
18/01/2017,21,27,46,14.5,933.4,1.9,331,6.3,689.5,0
18/01/2017,12,23.1,70,17.3,936.1,3.9,19,8.6,1752,0
18/01/2017,13,24.1,64,17,936.2,4.1,26,10.3,2084,0
18/01/2017,14,25.8,58,16.9,935.8,4.8,25,9.3,3142,0
19/01/2017,22,24.5,69,18.5,935.3,0.7,49,2.7,45.51,0
19/01/2017,0,20.5,76,16,935.3,0,126,3.9,-3.54,0
19/01/2017,1,19.7,81,16.3,935.4,0,166,2.1,-3.54,0
19/01/2017,23,23.3,73,18.3,936.2,0,356,1.8,-3.41,0
19/01/2017,2,18.7,86,16.2,935.5,0.1,79,1.3,-3.54,0
19/01/2017,3,17.9,90,16.2,935.2,0,110,0.6,-3.54,0
19/01/2017,4,17.4,92,16.1,934.5,0,103,0.7,-3.54,0
19/01/2017,5,17,94,16,934.2,0,320,0.7,-3.53,0
19/01/2017,6,16.6,95,15.7,934.2,0,253,0,-3.53,0
19/01/2017,7,16.4,96,15.8,934.1,0,100,0,-3.54,0
19/01/2017,8,16.1,96,15.5,935,0,281,0.5,-3.52,0
19/01/2017,9,16.2,96,15.6,935.9,0,137,0.6,16.51,0
19/01/2017,10,17,97,16.4,936.6,0,93,0.4,114.5,0
19/01/2017,11,21.7,79,17.9,937,1.2,352,4.1,1070,0
19/01/2017,12,23.7,68,17.4,937.5,3.9,18,8.3,2327,0
19/01/2017,13,24.3,66,17.6,937.8,3.3,19,8.3,1984,0
19/01/2017,14,25.7,61,17.7,937.4,2.1,11,7.4,3094,0
